Orig Hotspot Rank,Nfrag,Min,Ave,Orig,Hotspot Cluster,N_Heavy_Atoms,N_BBone_Atoms,PDB_SASA,Excl_SASA,PDB_HS_SASA,Excl_HS_SASA,Adj_PDB_SASA,Adj_PDB_HS_SASA,Relative_Adj_SASA,MinDist,MaxDist,AvgDist,MidDist,Vol,Excl_Vol,NAdj (Hotspots in Cluster),Sum_GFE,Sum_Min_GFE,Sum_PDB_SASA,Sum_PDB_HS_SASA,Sum_Excl_SASA,Sum_Excl_HS_SASA,Sum_NFrag,Sum_Adj_N_Atoms,Sum_N_BBone_Atoms,Sum_Vol,Sum_Excl_Vol,Mean_GFE,Mean_Min_GFE,Mean_PDB_SASA,Mean_PDB_HS_SASA,Mean_Excl_SASA,Mean_Excl_HS_SASA,Mean_N_Fragments,Mean_N_Heavy_Atoms,Mean_N_BBone_Atoms,Mean_Vol,Mean_Excl_Vol,Min_PDB_SASA,Min_PDB_HS_SASA,Min_Excl_SASA,Min_Excl_HS_SASA,Max_Vol,Max_Excl_Vol,Expt,System,Protein,Decision_fn,Rank
71,6,-3.64,-2.608,-2.24,"{1, 38, 71, 41, 81, 63}",2,0,0.705,98.987,1.635,85.306,481.419,1361.773,0.354,6.939,11.925,9.425,9.214,53.767,223.81,6,-15.65,-20.63,92.124,483.054,478.068,1382.395,38,6,0,544.365,2180.574,-2.608,-3.438,15.354,80.509,79.678,230.399,6.333,1,0,90.728,363.429,0,0.181,42.023,36.982,112.902,507.063,False,ar,Androgen,0.566,5
29,3,-2.89,-2.74,-2.79,"{50, 19, 29}",0,0,0,51.727,5.998,47.097,190.466,729.855,0.261,10.496,11.642,11.069,11.642,97.993,190.137,3,-8.22,-8.57,0,190.466,239.769,451.318,12,0,0,322.566,956.739,-2.74,-2.857,0,63.489,79.923,150.439,4,0,0,107.522,318.913,0,5.998,51.727,47.097,112.362,411.984,False,ar,Androgen,0.408,6
37,4,-2.94,-2.762,-2.67,"{25, 37, 45, 14}",4,0,51.637,99.721,23.412,137.071,298.488,862.054,0.346,7.809,9.055,8.292,8.011,55.166,225.136,4,-11.05,-11.65,82.085,330.221,397.111,945.736,23,5,0,362.923,1388.066,-2.762,-2.913,20.521,82.555,99.278,236.434,5.75,1.25,0,90.731,347.017,0,23.412,66.103,137.071,106.158,447.772,False,ar,Androgen,0.125,7
25,9,-2.94,-2.599,-2.83,"{64, 37, 40, 45, 14, 84, 54, 25, 31}",0,0,0,66.103,51.757,165.958,789.544,1901.311,0.415,6.576,11.317,9.206,9.086,97.633,377.257,9,-23.39,-26.7,230.633,884.008,792.553,2384.392,56,15,0,825.137,3482.72,-2.599,-2.967,25.626,98.223,88.061,264.932,6.222,1.667,0,91.682,386.969,0,23.412,50.186,137.071,107.235,489.696,False,ar,Androgen,0.047,8
50,5,-2.79,-2.496,-2.54,"{42, 50, 83, 55, 29}",0,0,0,112.469,98.66,208.087,342.258,906.528,0.378,5.383,11.642,7.988,9.017,112.362,354.618,5,-12.48,-13.63,0,504.079,541.807,1131.935,26,0,0,530.168,1690.915,-2.496,-2.726,0,100.816,108.361,226.387,5.2,0,0,106.034,338.183,0,5.998,51.727,47.097,112.362,443.946,False,ar,Androgen,-0.012,9
3,3,-3.47,-3.03,-3.47,"{17, 34, 3}",0,0,0,99.453,56.659,165.186,170.932,599.553,0.285,4.904,7.987,6.445,7.987,105.995,347.83,3,-9.09,-10.41,0,220.425,234.772,651.885,12,0,0,305.469,1154.878,-3.03,-3.47,0,73.475,78.257,217.295,4,0,0,101.823,384.959,0,56.659,42.013,165.186,105.995,468.85,True,ar,Androgen,-0.012,10
64,7,-2.94,-2.514,-2.39,"{64, 73, 44, 46, 14, 84, 25}",3,0,17.773,83.73,65.576,168.746,639.814,1540.603,0.415,6.491,10.841,9.168,9.855,80.727,352.252,7,-17.6,-19.99,129.662,672.361,594.962,1889.875,44,9,1,688.329,2866.964,-2.514,-2.856,18.523,96.052,84.995,269.982,6.286,1.286,0.143,98.333,409.566,0,51.757,66.103,165.958,112.968,447.772,False,ar,Androgen,-0.193,11
19,4,-2.89,-2.565,-2.89,"{74, 19, 29, 62}",0,0,0,75.573,85.808,196.134,349.879,973.14,0.36,9.502,10.881,10.293,10.496,112.211,411.984,4,-10.26,-11.56,0,349.879,246.971,854.266,17,0,0,421.529,1483.948,-2.565,-2.89,0,87.47,61.743,213.566,4.25,0,0,105.382,370.987,0,5.998,24.862,47.097,112.211,442.257,False,ar,Androgen,-0.194,12
45,5,-2.83,-2.7,-2.61,"{37, 42, 45, 25, 31}",0,0,0,146.385,110.146,276.61,370.574,1040.579,0.356,6.576,8.615,7.744,7.977,103.966,337.901,5,-13.5,-14.5,51.637,411.003,576.716,1137.006,31,4,0,466.858,1683.86,-2.7,-2.9,10.327,82.201,115.343,227.401,6.2,0.8,0,93.372,336.772,0,23.412,66.103,137.071,107.235,440.304,False,ar,Androgen,-0.221,13
17,4,-3.47,-2.815,-2.91,"{75, 17, 34, 3}",0,0,0,93.306,67.312,221.572,279.654,772.756,0.362,6.207,11.676,8.623,7.987,96.263,338.198,4,-11.26,-13.32,0,351.456,274.978,1006.626,14,0,0,415.191,1637.649,-2.815,-3.33,0,87.864,68.745,251.657,3.5,0,0,103.798,409.412,0,56.659,40.206,165.186,109.722,482.771,True,ar,Androgen,-0.247,14
44,5,-2.61,-2.444,-2.61,"{64, 73, 44, 46, 60}",0,0,0,69.707,62.64,235.086,521.233,1069.869,0.487,6.491,11.166,8.051,7.313,101.393,399.134,5,-12.22,-13.84,29.206,550.4,372.213,1474.08,30,4,1,510.543,2109.743,-2.444,-2.768,5.841,110.08,74.443,294.816,6,0.8,0.2,102.109,421.949,0,62.64,0,168.746,113.097,515.142,False,ar,Androgen,-0.277,15
40,5,-2.83,-2.522,-2.65,"{69, 40, 80, 25, 31}",0,0,0,99.313,101.517,259.439,488.242,1009.65,0.484,5.515,11.273,8.201,8.868,98.84,365.068,5,-12.61,-14.88,39.929,585.13,348.935,1375.685,36,1,0,516.372,2139.813,-2.522,-2.976,7.986,117.026,69.787,275.137,7.2,0.2,0,103.274,427.963,0,51.757,0,165.958,107.708,514.919,False,ar,Androgen,-0.356,16
1,7,-3.64,-2.631,-3.64,"{1, 36, 68, 71, 41, 81, 24}",0,0,0,82.972,122.364,233.887,682.665,1441.382,0.474,5.857,11.925,9.305,9.701,112.902,437.955,7,-18.42,-25.48,68.843,829.541,439.564,2004.4,40,3,0,705.174,2929.103,-2.631,-3.64,9.835,118.506,62.795,286.343,5.714,0.429,0,100.739,418.443,0,1.635,19.582,85.306,113.097,507.063,False,ar,Androgen,-0.441,17
63,8,-3.2,-2.516,-2.4,"{71, 8, 41, 48, 81, 51, 58, 63}",1,0,17.092,98.317,93.482,293.982,839.989,1711.217,0.491,6.939,11.468,9.186,9.006,96.905,399.677,8,-20.13,-26.88,117.605,908.066,625.331,2411.971,50,5,0,792.057,3255.265,-2.516,-3.36,14.701,113.508,78.166,301.496,6.25,0.625,0,99.007,406.908,0,1.635,42.023,85.306,113.095,507.063,False,ar,Androgen,-0.462,18
2,6,-3.58,-2.817,-3.58,"{32, 66, 2, 7, 52, 56}",3,0,4.604,44.503,1.941,179.594,727.789,1445.698,0.503,8.636,10.923,10.218,10.435,69.782,387.263,6,-16.9,-21.48,4.604,737.054,250.861,2065.426,32,3,0,617.838,2729.013,-2.817,-3.58,0.767,122.842,41.81,344.238,5.333,0.5,0,102.973,454.835,0,1.941,0,179.594,112.748,523.599,False,ar,Androgen,-0.491,19
41,7,-3.64,-2.71,-2.63,"{1, 71, 8, 41, 85, 24, 63}",0,0,0,73.276,128.406,280.961,656.219,1431.069,0.459,7.141,10.486,9.022,9.701,108.087,416.286,7,-18.97,-24.16,49.467,758.126,637.103,1773.022,43,4,0,697.658,2688.556,-2.71,-3.451,7.067,108.304,91.015,253.289,6.143,0.571,0,99.665,384.079,0,1.635,60.818,85.306,112.902,437.955,False,ar,Androgen,-0.518,20
81,6,-3.64,-2.615,-2.07,"{1, 36, 38, 71, 81, 63}",1,0,68.138,42.023,136.986,451.277,462.094,1372.739,0.337,9.331,11.908,10.946,11.15,93.179,507.063,6,-15.69,-20.63,92.124,496.202,426.559,1379.746,37,6,0,549.375,2205.636,-2.615,-3.438,15.354,82.7,71.093,229.958,6.167,1,0,91.562,367.606,0,0.181,21.767,36.982,113.097,507.063,False,ar,Androgen,-0.527,21
31,8,-3.17,-2.611,-2.77,"{69, 40, 9, 45, 80, 54, 25, 31}",0,0,0,90.469,115.963,283.24,781.428,1543.843,0.506,5.515,10.801,8.432,8.615,107.235,440.304,8,-20.89,-24.24,100.696,989.968,622.551,2363.801,56,4,0,820.407,3409.595,-2.611,-3.03,12.587,123.746,77.819,295.475,7,0.5,0,102.551,426.199,0,51.757,0,165.958,111.749,514.919,False,ar,Androgen,-0.547,22
13,4,-2.96,-2.82,-2.96,"{48, 13, 21, 23}",0,0,0,29.384,134.388,335.544,389.065,973.14,0.4,9.114,10.92,10.11,10.297,110.443,457.712,4,-11.28,-12.04,8.29,389.064,158.47,953.656,17,2,0,410.07,1521.448,-2.82,-3.01,2.072,97.266,39.617,238.414,4.25,0.5,0,102.517,380.362,0,2.778,29.384,4.847,113.083,459.716,False,ar,Androgen,-0.58,23
32,8,-3.58,-2.804,-2.74,"{32, 2, 66, 69, 6, 9, 80, 22}",0,0,0,44.654,143.401,288.888,770.665,1550.493,0.497,5.812,10.402,8.341,8.431,112.748,444.695,8,-22.43,-26.76,44.533,990.596,479.396,2438.223,52,4,0,827.439,3443.436,-2.804,-3.345,5.567,123.825,59.924,304.778,6.5,0.5,0,103.43,430.429,0,1.941,0,179.594,112.748,514.919,False,ar,Androgen,-0.582,24
14,5,-2.94,-2.572,-2.94,"{64, 37, 14, 84, 25}",1,0,30.448,84.902,144.906,366.097,407.265,1178.949,0.345,8.926,11.317,9.874,10.198,106.158,447.772,5,-12.86,-14.7,169.866,410.645,406.2,1164.593,31,12,0,426.776,1849.751,-2.572,-2.94,33.973,82.129,81.24,232.919,6.2,2.4,0,85.355,369.95,0,23.412,66.103,137.071,106.158,447.772,False,ar,Androgen,-0.606,25
39,4,-2.91,-2.69,-2.65,"{16, 39, 46, 47}",0,0,0,75.293,118.822,247.266,399.318,794.726,0.502,4.172,11.997,7.784,7.181,104.039,397.855,4,-10.76,-12.25,41.491,480.034,316.53,1030.329,22,2,0,419.563,1553.102,-2.69,-3.062,10.373,120.008,79.133,257.582,5.5,0.5,0,104.891,388.276,0,86.176,46.757,210.963,112.968,437.66,False,ar,Androgen,-0.624,26
16,6,-3.16,-2.822,-2.91,"{39, 10, 11, 46, 47, 16}",2,0,41.491,103.539,86.176,210.963,631.935,1192.453,0.53,4.172,9.544,7.805,8.52,91.991,318.69,6,-16.93,-18.57,62.91,756.818,474.157,1603.509,32,3,0,633.511,2384.256,-2.822,-3.095,10.485,126.136,79.026,267.252,5.333,0.5,0,105.585,397.376,0,86.176,46.757,210.963,112.968,437.66,False,ar,Androgen,-0.627,27
46,7,-3.01,-2.6,-2.6,"{64, 39, 11, 44, 46, 16, 84}",0,0,0,90.941,115.808,292.369,648.292,1454.379,0.446,7.313,11.997,9.803,9.855,112.968,398.897,7,-18.2,-20.73,129.272,711.135,586.745,1766.15,40,9,0,691.134,2722.128,-2.6,-2.961,18.467,101.591,83.821,252.307,5.714,1.286,0,98.733,388.875,0,62.64,69.707,168.746,112.968,447.334,False,ar,Androgen,-0.641,28
34,5,-3.47,-2.728,-2.71,"{34, 3, 17, 83, 53}",0,0,0,42.013,96.454,265.127,462.888,1084.895,0.427,4.904,11.96,9.602,11.676,103.211,468.85,5,-13.64,-15.83,18.423,512.396,411.88,1317.015,24,1,0,513.679,2031.318,-2.728,-3.166,3.685,102.479,82.376,263.403,4.8,0.2,0,102.736,406.264,0,56.659,42.013,165.186,111.527,468.85,True,ar,Androgen,-0.647,29
8,6,-3.2,-2.625,-3.2,"{8, 41, 12, 51, 85, 63}",1,0,31.67,121.776,107.272,254.509,580.539,1183.582,0.49,6.354,8.5,7.568,7.718,100.893,361.447,6,-15.75,-19.64,48.762,732.768,484.838,1752.305,39,2,0,636.839,2457.724,-2.625,-3.273,8.127,122.128,80.806,292.051,6.5,0.333,0,106.14,409.621,0,92.215,43.632,254.509,113.048,479.229,False,ar,Androgen,-0.74,30
84,6,-2.94,-2.548,-2.03,"{64, 46, 14, 84, 54, 25}",4,0,70.008,71.744,124.994,326.721,632.823,1404.063,0.451,7.288,11.691,9.237,8.567,87.092,447.334,6,-15.29,-17.94,178.996,648.778,447.606,1720.401,41,11,0,572.898,2513.208,-2.548,-2.99,29.833,108.13,74.601,286.733,6.833,1.833,0,95.483,418.868,0,51.757,50.186,165.958,112.968,489.696,False,ar,Androgen,-0.745,31
62,5,-2.89,-2.436,-2.4,"{33, 78, 79, 19, 62}",0,0,0,24.862,129.44,240.76,533.849,1100.433,0.485,4.659,11.866,9.45,10.881,111.685,442.257,5,-12.18,-14.82,0,614.445,334.356,1363.694,22,0,0,534.563,2064.358,-2.436,-2.964,0,122.889,66.871,272.739,4.4,0,0,106.913,412.872,0,85.808,24.862,196.134,112.211,445.273,False,ar,Androgen,-0.746,32
73,5,-2.61,-2.388,-2.2,"{64, 68, 73, 44, 60}",1,1,11.433,127.835,106.68,334.898,538.316,1058.603,0.509,7.234,10.331,8.751,9.47,102.358,444.318,5,-11.94,-14.47,29.206,584.167,300.854,1518.374,28,4,1,508.94,2189.854,-2.388,-2.894,5.841,116.833,60.171,303.675,5.6,0.8,0.2,101.788,437.971,0,62.64,0,168.746,113.097,515.142,False,ar,Androgen,-0.767,33
42,5,-2.62,-2.46,-2.62,"{42, 45, 50, 83, 55}",0,0,0,174.038,109.725,274.127,442.16,883.825,0.5,5.911,11.477,8.357,8.062,102.858,303.262,5,-12.3,-13.57,0,608.227,636.465,1361.448,28,0,0,536.141,1838.679,-2.46,-2.714,0,121.645,127.293,272.29,5.6,0,0,107.228,367.736,0,98.66,89.611,208.087,112.362,443.946,False,ar,Androgen,-0.777,34
78,4,-2.73,-2.405,-2.08,"{33, 61, 62, 78}",0,0,0,63.457,143.224,335.888,387.211,855.287,0.453,4.659,11.09,8.163,8.739,105.338,445.273,4,-9.62,-12.45,0,467.807,201.299,1123.057,19,0,0,429.415,1703.02,-2.405,-3.113,0,116.952,50.325,280.764,4.75,0,0,107.354,425.755,0,94.03,24.862,240.76,111.685,447.723,False,ar,Androgen,-0.786,35
83,7,-2.71,-2.441,-2.04,"{34, 42, 74, 50, 83, 53, 55}",0,0,0,89.611,155.583,303.736,599.135,1197.032,0.501,4.164,11.96,7.955,8.755,111.527,443.946,7,-17.09,-19.81,18.423,859.556,714.399,2081.634,38,1,0,731.709,2841.692,-2.441,-2.83,2.632,122.794,102.057,297.376,5.429,0.143,0,104.53,405.956,0,96.454,42.013,208.087,112.362,468.85,False,ar,Androgen,-0.809,36
69,8,-3.17,-2.63,-2.29,"{32, 69, 40, 9, 80, 22, 54, 31}",0,0,0,93.05,138.821,280.523,806.901,1471.851,0.548,4.225,11.628,8.484,8.868,107.708,442.265,8,-21.04,-25.41,100.696,1068.572,586.586,2460.114,56,4,0,833.577,3458.48,-2.63,-3.176,12.587,133.571,73.323,307.514,7,0.5,0,104.197,432.31,0,97.106,0,249.993,112.748,514.919,False,ar,Androgen,-0.828,37
55,6,-2.62,-2.397,-2.49,"{42, 74, 50, 83, 53, 55}",0,0,0,113.962,134.113,298.888,502.681,953.747,0.527,4.164,11.477,7.41,7.562,105.428,398.952,6,-14.38,-16.34,18.423,763.102,672.386,1816.507,33,1,0,628.498,2372.842,-2.397,-2.723,3.07,127.184,112.064,302.751,5.5,0.167,0,104.75,395.474,0,98.66,87.497,208.087,112.362,443.946,False,ar,Androgen,-0.829,38
7,5,-3.58,-2.88,-3.21,"{2, 7, 43, 52, 56}",0,0,0,105.6,114.328,270.839,548.854,1167.829,0.47,7.211,11.912,10.298,11.144,98.401,375.47,5,-14.4,-17.53,4.604,560.759,290.291,1625.88,22,3,0,499.755,2174.907,-2.88,-3.506,0.921,112.152,58.058,325.176,4.4,0.6,0,99.951,434.981,0,1.941,0,179.594,112.44,523.599,False,ar,Androgen,-0.838,39
75,2,-2.91,-2.54,-2.17,"{17, 75}",0,0,0,40.206,131.031,354.741,176.035,416.488,0.423,6.207,6.207,6.207,6.207,109.722,482.771,2,-5.08,-6.38,0,198.343,133.512,576.313,6,0,0,205.985,820.969,-2.54,-3.19,0,99.172,66.756,288.156,3,0,0,102.993,410.485,0,67.312,40.206,221.572,109.722,482.771,False,ar,Androgen,-0.84,40
22,6,-3.36,-2.745,-2.85,"{32, 69, 6, 9, 82, 22}",0,0,0,131.869,97.106,249.993,604.427,1107.976,0.546,5.812,11.628,9.001,9.991,102.021,319.348,6,-16.47,-19.68,0,787.795,490.091,1758.447,41,0,0,648.295,2501.642,-2.745,-3.28,0,131.299,81.682,293.075,6.833,0,0,108.049,416.94,0,97.106,44.654,249.993,112.748,474.379,False,ar,Androgen,-0.851,41
49,7,-3.43,-2.693,-2.55,"{65, 33, 4, 76, 49, 27, 30}",0,0,0,104.128,112.018,265.26,680.798,1313.091,0.518,5.147,11.788,8.67,8.057,104.553,394.876,7,-18.85,-22.15,46.253,872.121,541.973,2100.066,33,4,0,729.721,2942.638,-2.693,-3.164,6.608,124.589,77.425,300.009,4.714,0.571,0,104.246,420.377,0,91.879,60.161,248.162,113.097,450.358,False,ar,Androgen,-0.869,42
28,5,-2.85,-2.48,-2.81,"{72, 82, 23, 59, 28}",3,0,74.964,53.151,74.865,203.797,631.875,1154.569,0.547,7.843,11.887,9.669,10.284,76.188,406.333,5,-12.4,-14.83,129.718,645.969,224.326,1560.475,25,4,0,510.314,2294.213,-2.48,-2.966,25.944,129.194,44.865,312.095,5,0.8,0,102.063,458.843,0,74.865,31.954,203.797,113.096,480.115,False,ar,Androgen,-0.876,43
12,6,-3.2,-2.623,-2.99,"{67, 35, 8, 12, 51, 85}",0,0,0,87.019,92.215,255.855,636.101,1160.937,0.548,4.935,9.704,7.969,8.5,105.579,375.337,6,-15.74,-18.78,31.67,796.578,532.68,1874.539,32,1,0,653.613,2484.55,-2.623,-3.13,5.278,132.763,88.78,312.423,5.333,0.167,0,108.936,414.092,0,92.215,43.632,254.509,113.072,486.106,False,ar,Androgen,-0.887,44
15,2,-2.91,-2.625,-2.91,"{67, 15}",0,0,0,106.725,74.078,228.397,200.049,481.15,0.416,8.573,8.573,8.573,8.573,105.388,379.65,2,-5.25,-5.9,0,200.049,260.107,526.92,7,0,0,214.082,736.333,-2.625,-2.95,0,100.025,130.053,263.46,3.5,0,0,107.041,368.166,0,74.078,106.725,228.397,108.694,379.65,False,ar,Androgen,-0.89,45
4,4,-3.43,-2.715,-3.43,"{33, 76, 4, 49}",0,0,0,78.345,125.28,294.198,373.163,851.637,0.438,5.147,9.966,8.103,9.196,113.097,447.296,4,-10.86,-13.72,46.253,423.207,322.016,1067.216,21,4,0,391.389,1622.276,-2.715,-3.43,11.563,105.802,80.504,266.804,5.25,1,0,97.847,405.569,0,91.879,69.626,248.162,113.097,447.296,False,ar,Androgen,-0.9,46
33,5,-3.43,-2.638,-2.73,"{33, 4, 78, 49, 62}",0,0,0,69.626,94.03,248.162,473.668,998.841,0.474,9.196,11.394,10.519,11.09,101.787,367.767,5,-13.19,-15.91,0,603.992,340.418,1384.268,25,0,0,536.46,2097.469,-2.638,-3.182,0,120.798,68.084,276.854,5,0,0,107.292,419.494,0,94.03,24.862,240.76,113.097,447.296,False,ar,Androgen,-0.917,47
85,6,-3.2,-2.615,-2.01,"{67, 8, 41, 12, 51, 85}",0,0,0,60.818,155.946,286.383,587.885,1131.507,0.52,4.935,11.14,8.015,7.907,112.327,425.748,6,-15.69,-19.43,31.67,765.257,539.903,1756.846,36,1,0,648.628,2414.73,-2.615,-3.238,5.278,127.543,89.984,292.808,6,0.167,0,108.105,402.455,0,92.215,43.632,254.509,113.048,479.229,False,ar,Androgen,-0.924,48
76,5,-3.43,-2.66,-2.15,"{65, 4, 76, 49, 30}",4,0,46.253,69.917,91.879,259.596,514.511,942.632,0.546,4.168,9.966,7.77,8.892,71.952,412.337,5,-13.3,-15.9,46.253,633.053,392.383,1524.182,24,4,0,515.399,2147.735,-2.66,-3.18,9.251,126.611,78.477,304.836,4.8,0.8,0,103.08,429.547,0,91.879,60.161,259.596,113.097,450.358,False,ar,Androgen,-0.929,49
67,5,-2.99,-2.586,-2.34,"{67, 35, 12, 15, 85}",0,0,0,153.382,125.971,298.523,493.117,1012.256,0.487,6.01,10.314,8.057,8.573,108.694,356.683,5,-12.93,-15.29,0,607.937,473.997,1467.812,22,0,0,545.06,2023.524,-2.586,-3.058,0,121.587,94.799,293.562,4.4,0,0,109.012,404.705,0,74.078,60.818,228.397,113.072,486.106,False,ar,Androgen,-0.957,50
54,7,-3.17,-2.599,-2.5,"{69, 9, 47, 84, 54, 25, 31}",3,0,60.767,50.186,145.737,400.51,750.831,1442.368,0.521,7.288,11.661,9.396,9.086,88.32,489.696,7,-18.19,-21.92,130.775,885.455,495.354,2047.679,51,7,0,710.302,3076.701,-2.599,-3.131,18.682,126.494,70.765,292.526,7.286,1,0,101.472,439.529,0,51.757,46.757,165.958,111.749,489.696,False,ar,Androgen,-1,51
11,5,-3.16,-2.906,-3.01,"{10, 11, 46, 16, 23}",0,0,0,91.791,137.119,284.999,558.745,1120.445,0.499,6.381,11.646,9.027,9.444,112.924,407.966,5,-14.53,-15.65,62.91,606.007,384.061,1378.142,28,3,0,528.479,2008.457,-2.906,-3.13,12.582,121.201,76.812,275.628,5.6,0.6,0,105.696,401.691,0,86.176,31.954,210.963,112.968,459.716,False,ar,Androgen,-1,52
9,8,-3.36,-2.785,-3.17,"{32, 69, 6, 9, 47, 22, 54, 31}",0,0,0,77.045,148.955,310.996,844.098,1529.778,0.552,4.225,11.661,8.827,9.991,111.749,442.185,8,-22.28,-26.34,60.767,1064.546,622.305,2382.706,55,3,0,846.384,3394.923,-2.785,-3.293,7.596,133.068,77.788,297.838,6.875,0.375,0,105.798,424.365,0,97.106,44.654,249.993,112.748,489.696,False,ar,Androgen,-1.028,53
53,5,-2.71,-2.386,-2.51,"{34, 74, 83, 53, 55}",1,0,18.423,87.497,136.388,361.394,476.738,890.512,0.535,4.828,9.868,7.385,8.755,96.683,432.494,5,-11.93,-14.4,18.423,651.171,427.892,1599.42,28,1,0,516.489,2183.812,-2.386,-2.88,3.685,130.234,85.578,319.884,5.6,0.2,0,103.298,436.762,0,96.454,42.013,265.127,111.527,468.85,False,ar,Androgen,-1.045,54
74,5,-2.89,-2.422,-2.18,"{74, 83, 19, 53, 55}",0,0,0,94.809,128.633,370.275,466.092,890.512,0.523,6.088,9.502,8.14,9.407,99.64,439.57,5,-12.11,-13.82,18.423,640.525,461.452,1530.427,27,1,0,525.489,2126.946,-2.422,-2.764,3.685,128.105,92.29,306.085,5.4,0.2,0,105.098,425.389,0,85.808,75.573,196.134,112.211,443.946,False,ar,Androgen,-1.115,55
10,5,-3.16,-2.878,-3.16,"{10, 11, 16, 23, 59}",1,0,21.419,65.836,139.665,288.181,615.177,1124.798,0.547,6.381,8.917,8.037,8.698,101.024,423.188,5,-14.39,-15.8,62.91,662.126,333.444,1448.219,26,3,0,528.607,2089.675,-2.878,-3.16,12.582,132.425,66.689,289.644,5.2,0.6,0,105.721,417.935,0,86.176,31.954,210.963,113.096,480.115,False,ar,Androgen,-1.122,56
56,5,-3.58,-2.904,-2.48,"{2, 66, 7, 20, 56}",0,0,0,56.104,159.491,387.928,549.851,1143.971,0.481,6.217,11.912,9.537,10.695,112.44,483.995,5,-14.52,-17.2,4.604,601.357,336.123,1675.554,24,3,0,498.223,2200.598,-2.904,-3.44,0.921,120.271,67.225,335.111,4.8,0.6,0,99.645,440.12,0,1.941,0,179.594,112.44,513.991,False,ar,Androgen,-1.144,57
68,5,-3.64,-2.65,-2.32,"{1, 36, 68, 73, 60}",0,0,0,19.582,149.575,336.663,603.983,1029.149,0.587,5.231,9.685,7.657,7.971,111.365,479.008,5,-13.25,-16.2,11.433,719.869,252.156,1626.741,29,1,1,552.819,2317.771,-2.65,-3.24,2.287,143.974,50.431,325.348,5.8,0.2,0.2,110.564,463.554,0,106.68,0,233.887,113.097,515.142,False,ar,Androgen,-1.147,58
52,3,-3.58,-3.103,-2.52,"{2, 52, 7}",0,0,0,0,149.928,485.298,266.198,725.122,0.367,8.636,11.144,9.89,11.144,112.03,523.599,3,-9.31,-10.74,4.604,266.197,150.103,935.731,14,3,0,280.213,1286.332,-3.103,-3.58,1.535,88.732,50.034,311.91,4.667,1,0,93.404,428.777,0,1.941,0,179.594,112.03,523.599,False,ar,Androgen,-1.155,59
6,5,-3.36,-2.878,-3.36,"{32, 6, 70, 9, 22}",0,0,0,88.275,115.335,288.825,579.298,1016.608,0.57,6.782,9.611,8.37,8.709,106.038,378.77,5,-14.39,-17.02,52.479,661.533,450.561,1528.908,31,1,0,530.365,2025.051,-2.878,-3.404,10.496,132.307,90.112,305.782,6.2,0.2,0,106.073,405.01,0,97.106,44.654,249.993,112.748,444.695,False,ar,Androgen,-1.158,60
30,4,-2.79,-2.428,-2.79,"{72, 49, 76, 30}",0,0,0,60.161,143.852,351.171,414.755,825.616,0.502,4.168,11.788,9.162,11.529,113.097,450.358,4,-9.71,-12.46,101.007,475.51,277.905,1229.407,20,5,0,393.029,1731.241,-2.428,-3.115,25.252,118.877,69.476,307.352,5,1.25,0,98.257,432.81,0,91.879,43.699,259.596,113.097,473.67,False,ar,Androgen,-1.163,61
61,5,-3.4,-2.652,-2.41,"{5, 78, 18, 58, 61}",0,0,0,43.354,101.113,298.247,606.994,1096.765,0.553,5.68,11.278,8.701,9.105,110.605,447.723,5,-13.26,-16.33,53.588,655.366,343.973,1598.139,24,2,0,528.05,2236.56,-2.652,-3.266,10.718,131.073,68.795,319.628,4.8,0.4,0,105.61,447.312,0,101.113,43.354,287.449,113.095,462.144,False,ar,Androgen,-1.173,62
23,5,-3.16,-2.958,-2.85,"{10, 11, 13, 23, 28}",0,0,0,31.954,127.239,301.63,569.111,1150.013,0.495,8.917,11.646,9.99,10.284,109.572,459.716,5,-14.79,-15.29,96.383,613.276,272.116,1414.151,24,4,0,510.151,2154.915,-2.958,-3.058,19.277,122.655,54.423,282.83,4.8,0.8,0,102.03,430.983,0,74.865,29.384,203.797,112.924,459.716,False,ar,Androgen,-1.174,63
66,5,-3.58,-2.648,-2.37,"{32, 2, 66, 80, 56}",0,0,0,0,167.965,452.879,613.306,1172.372,0.523,7.495,10.435,8.921,9.322,112.437,513.991,5,-13.24,-17.09,44.533,649.87,145.261,1695.814,30,4,0,512.363,2344.863,-2.648,-3.418,8.907,129.974,29.052,339.163,6,0.8,0,102.473,468.973,0,1.941,0,179.594,112.748,514.919,False,ar,Androgen,-1.185,64
47,5,-3.17,-2.766,-2.6,"{39, 9, 47, 16, 54}",0,0,0,46.757,159.228,279.731,572.295,1034.693,0.553,7.181,10.048,8.798,9.544,110.565,437.66,5,-13.83,-15.77,102.258,658.918,352.82,1449.466,30,5,0,506.664,2086.086,-2.766,-3.154,20.452,131.784,70.564,289.893,6,1,0,101.333,417.217,0,86.176,46.757,210.963,111.749,489.696,False,ar,Androgen,-1.192,65
65,4,-2.82,-2.475,-2.38,"{65, 49, 27, 76}",0,0,0,79.832,160.024,353.957,427.802,812.441,0.527,5.524,8.892,7.447,7.926,112.7,442.868,4,-9.9,-12.5,46.253,508.959,333.841,1206.535,20,4,0,401.74,1677.217,-2.475,-3.125,11.563,127.24,83.46,301.634,5,1,0,100.435,419.304,0,91.879,69.917,259.596,112.7,442.868,False,ar,Androgen,-1.209,66
